backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,001,full,-4.346961975097656,0.0,5,0,0.0,True,4,4,41777
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,002,full,-3.3845176696777344,0.0,5,0,0.0,True,5,2,43460
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,003,full,-14.549540519714355,0.0,5,0,0.0,True,5,0,40599
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,004,full,-9.077415466308594,0.0,4,0,0.0,True,3,1,35881
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,005,full,-7.707094192504883,0.0,5,0,0.0,True,4,0,40404
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,006,full,-7.8802947998046875,0.0,3,0,0.0,True,3,1,30404
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,007,full,-7.2280120849609375,0.0,5,0,0.0,True,4,1,40266
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,008,full,-6.2419586181640625,0.0,5,0,0.0,True,4,0,42769
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,009,full,-10.643351554870605,0.0,5,0,0.0,True,4,0,38531
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,010,full,-4.743199110031128,0.0,4,0,0.0,True,2,0,33059
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,011,full,-11.654779434204102,0.0,4,0,0.0,True,4,0,37948
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,012,full,-3.5041396617889404,0.0,5,0,0.0,True,4,0,38316
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,001,no_slip,-4.346961975097656,0.0,5,0,0.0,True,4,4,36555
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,002,no_slip,-2.7598304748535156,0.6246871948242188,4,0,0.0,True,4,2,37022
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,003,no_slip,-14.549540519714355,0.0,5,0,0.0,True,5,0,35270
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,004,no_slip,-9.077415466308594,0.0,5,0,0.0,True,4,1,32323
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,005,no_slip,-7.707094192504883,0.0,5,0,0.0,True,3,0,34219
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,006,no_slip,-7.8788909912109375,0.00140380859375,5,0,0.0,True,5,3,34484
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,007,no_slip,-7.2280120849609375,0.0,5,0,0.0,True,4,0,34292
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,008,no_slip,-6.2419586181640625,0.0,5,0,0.0,True,4,0,39367
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,009,no_slip,-10.643351554870605,0.0,5,0,0.0,True,4,0,34905
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,010,no_slip,-4.743168592453003,3.0517578125e-05,3,0,0.0,True,2,0,26764
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,011,no_slip,-11.654779434204102,0.0,4,0,0.0,True,4,0,33136
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,012,no_slip,-3.5041396617889404,0.0,5,0,0.0,True,4,0,33776
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,001,no_forbid,-4.346961975097656,0.0,5,0,0.0,True,3,4,39933
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,002,no_forbid,-3.3456077575683594,0.038909912109375,5,0,0.0,True,5,2,40854
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,003,no_forbid,-14.549540519714355,0.0,5,0,0.0,True,5,0,39343
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,004,no_forbid,-9.077415466308594,0.0,4,0,0.0,True,3,1,32513
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,005,no_forbid,-7.707094192504883,0.0,4,0,0.0,True,3,0,38462
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,006,no_forbid,-8.870079040527344,-0.9897842407226562,5,0,0.0,True,4,2,38083
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,007,no_forbid,-7.2280120849609375,0.0,5,0,0.0,True,4,0,37730
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,008,no_forbid,-6.2419586181640625,0.0,5,0,0.0,True,4,0,42645
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,009,no_forbid,-10.643351554870605,0.0,5,0,0.0,True,4,0,37127
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,010,no_forbid,-4.743168592453003,3.0517578125e-05,2,0,0.0,True,2,0,20045
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,011,no_forbid,-11.654779434204102,0.0,4,0,0.0,True,4,0,39429
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,012,no_forbid,-3.5041396617889404,0.0,5,0,0.0,True,4,0,37990
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,001,no_termination,-7.047445297241211,-2.7004833221435547,5,0,0.0,True,4,3,38557
claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,002,no_termination,-3.3845176696777344,0.0,5,0,0.0,True,5,2,40662
