backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,01,no_executor,-2.72,0.9035396862030027,5,0,0.0,True,0,0,25888
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,02,no_executor,-2.05,2.0857078552246096,3,0,0.0,True,0,0,22265
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,03,no_executor,-0.72,2.631963758468628,2,0,0.0,True,0,0,15693
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,04,no_executor,-2.35,-0.09509048461914071,4,0,0.0,True,0,0,26471
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,05,no_executor,-0.52,2.441628675460815,3,0,0.0,True,0,0,20661
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,06,no_executor,-1.39,0.484584197998047,4,0,0.0,True,0,0,27599
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,07,no_executor,-2.65,4.401090955734253,2,0,0.0,True,0,0,15987
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,08,no_executor,-2.35,4.064363861083985,2,0,0.0,True,0,0,16013
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,09,no_executor,-2.35,-0.3587432861328126,1,0,0.0,True,0,0,9606
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,10,no_executor,-2.35,0.3676666259765624,1,0,0.0,True,0,0,5338
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,11,no_executor,-2.15,0.2684722900390626,1,0,0.0,True,0,0,10024
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,12,no_executor,-2.35,0.0013641357421874112,3,0,0.0,True,0,0,20340
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,13,no_executor,-2.42,0.4051419067382813,3,0,0.0,True,0,0,21361
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,14,no_executor,-2.65,0.9411407470703126,5,0,0.0,True,0,0,25859
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,15,no_executor,-2.18,1.077709503173828,3,0,0.0,True,0,0,22791
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,16,no_executor,-2.41,2.252910461425781,5,0,0.0,True,0,0,27733
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,17,no_executor,-0.92,1.945570068359375,2,0,0.0,True,0,0,15713
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,18,no_executor,-0.82,2.3091351318359377,3,0,0.0,True,0,0,21831
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,19,no_executor,-0.905,2.7270953369140623,5,0,0.0,True,0,0,28727
grok,grok4_mace_mp0_small,x-ai/grok-4.3,MACE-MP-0 small,mace,mace_mp0,small,20,no_executor,-0.92,10.732645111083984,3,0,0.0,True,0,0,21930
