backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,01,full,-3.630558729171753,0.0,4,0,0.0,True,3,0,29590
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,02,full,-4.763652801513672,0.0,5,0,0.0,True,4,0,29402
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,03,full,-3.345616102218628,0.0,5,0,0.0,True,4,0,28373
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,04,full,-2.266033172607422,0.0,5,0,0.0,True,4,1,32998
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,05,full,-2.9406325817108154,0.0,3,0,0.0,True,1,0,21228
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,06,full,-2.0716514587402344,0.0,5,0,0.0,True,3,1,29781
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,07,full,-7.057926893234253,0.0,3,0,0.0,True,2,0,21996
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,08,full,-7.059978485107422,0.0,5,0,0.0,True,2,0,31603
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,09,full,-1.9934844970703125,0.0,3,0,0.0,True,0,0,19941
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,10,full,-2.718170166015625,0.0,3,0,0.0,True,2,0,21589
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,11,full,-2.4269561767578125,0.0,2,0,0.0,True,1,0,15867
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,12,full,-2.0954742431640625,0.0,2,0,0.0,True,1,0,15563
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,13,full,-2.827911376953125,0.0,3,0,0.0,True,2,0,21813
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,14,full,-3.6065597534179688,0.0,4,0,0.0,True,3,0,26829
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,15,full,-3.0005416870117188,0.0,3,0,0.0,True,3,1,22463
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,16,full,-4.613273620605469,0.0,5,0,0.0,True,2,1,26812
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,17,full,-2.8288726806640625,0.0,2,0,0.0,True,2,0,16122
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,18,full,-2.9137535095214844,0.0,5,0,0.0,True,2,0,28612
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,19,full,-4.0103759765625,0.0,5,0,0.0,True,4,1,30211
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,20,full,-11.161933898925781,0.0,5,0,0.0,True,5,3,33066
