backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,01,full,-4.491582277987343,0.0,2,0,0.0,True,0,0,15085
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,02,full,-5.092137181319931,0.0,2,0,0.0,True,2,0,16234
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,03,full,-3.9575399027997467,0.0,3,0,0.0,True,1,0,21125
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,04,full,-2.7356595709598572,0.0,5,0,0.0,True,4,0,31449
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,05,full,-3.344740482427804,0.0,4,0,0.0,True,2,0,27565
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,06,full,-2.1185585948791505,0.0,5,0,0.0,True,2,1,29460
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,07,full,-4.817952997953464,0.0,5,0,0.0,True,4,0,29717
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,08,full,-5.384929096429008,0.0,5,1,0.2,True,4,0,32568
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,09,full,-2.8672903735133177,0.0,3,0,0.0,True,1,0,19626
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,10,full,-3.688371406799111,0.0,3,0,0.0,True,2,0,20797
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,11,full,-3.20409689104891,0.0,2,0,0.0,True,1,0,15249
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,12,full,-2.184594228309833,0.0,2,0,0.0,True,2,0,15295
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,13,full,-3.2527761271939104,0.0,2,0,0.0,True,1,0,15626
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,14,full,-3.1173532195146167,0.0,4,0,0.0,True,3,0,27750
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,15,full,-3.677006265498335,0.0,4,0,0.0,True,2,0,27118
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,16,full,-5.733825593378285,0.0,5,0,0.0,True,4,1,31295
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,17,full,-3.3073297536314143,0.0,5,0,0.0,True,3,1,27730
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,18,full,-4.093853025862835,0.0,4,0,0.0,True,3,0,30092
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,19,full,-6.131307652833037,0.0,4,0,0.0,True,3,0,28896
gpt,gpt54_mace_mp0_large,gpt-5.4-2026-03-05,MACE-MP-0 large,mace,mace_mp0,large,20,full,-2.401681452881924,0.0,5,0,0.0,True,5,4,31949
