backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,01,no_executor,-0.72,2.907323865890503,5,0,0.0,True,0,0,24213
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,02,no_executor,-1.86,2.909039154052734,5,0,0.0,True,0,0,24386
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,03,no_executor,-0.54,2.811963758468628,4,3,0.75,True,0,0,22899
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,04,no_executor,-1.46,0.7949095153808594,5,0,0.0,True,0,0,25784
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,05,no_executor,-2.55,0.4116439342498781,4,0,0.0,True,0,0,24700
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,06,no_executor,-1.08,1.0846232604980468,5,0,0.0,True,0,0,26006
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,07,no_executor,-0.62,6.410705213546753,5,0,0.0,True,0,0,25634
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,08,no_executor,-2.24,4.950608978271484,5,0,0.0,True,0,0,27199
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,09,no_executor,-2.18,-0.18874328613281266,3,2,0.6666666666666666,True,0,0,21816
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,10,no_executor,-2.05,0.6595260620117189,4,1,0.25,True,0,0,22816
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,11,no_executor,-1.93,0.45130950927734426,3,0,0.0,True,0,0,18437
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,12,no_executor,-0.65,1.4313217163085938,3,0,0.0,True,0,0,18438
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,13,no_executor,-0.82,2.0051419067382814,3,0,0.0,True,0,0,18458
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,14,no_executor,-1.98,1.6111407470703125,5,0,0.0,True,0,0,25118
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,15,no_executor,-2.06,1.197709503173828,4,0,0.0,True,0,0,26218
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,16,no_executor,-2.24,2.032052764892578,5,0,0.0,True,0,0,26085
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,17,no_executor,-1.34,1.901016387939453,5,0,0.0,True,0,0,26182
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,18,no_executor,-1.18,1.5440142822265626,4,1,0.25,True,0,0,27556
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,19,no_executor,-1.38,2.6325274658203126,5,0,0.0,True,0,0,26828
gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,20,no_executor,-1.27,10.382278900146485,5,0,0.0,True,0,0,26854
