backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,001,one_shot,-4.346961975097656,0.0,1,0,0.0,True,1,0,9432
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,002,one_shot,-2.735858917236328,0.6486587524414062,1,0,0.0,True,1,0,11131
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,003,one_shot,-14.256022453308105,0.29351806640625,1,0,0.0,True,1,0,9462
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,004,one_shot,-9.077415466308594,0.0,1,0,0.0,True,0,0,7109
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,005,one_shot,-7.707094192504883,0.0,1,0,0.0,True,1,0,8953
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,006,one_shot,,,1,0,0.0,False,1,1,8202
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,007,one_shot,-6.576652526855469,0.5475387573242188,1,0,0.0,True,1,0,9606
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,008,one_shot,-6.176261901855469,0.0,1,0,0.0,True,1,0,10139
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,009,one_shot,-9.681571960449219,0.5269651412963867,1,0,0.0,True,1,0,8223
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,010,one_shot,-4.694676160812378,0.264373779296875,1,0,0.0,True,0,0,6975
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,011,one_shot,-10.631839752197266,1.022939682006836,1,0,0.0,True,1,0,9236
grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,012,one_shot,-3.2566726207733154,0.081390380859375,1,0,0.0,True,1,0,7599
