backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,001,no_termination,-4.346961975097656,0.0,5,0,0.0,True,4,4,49161
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,002,no_termination,-3.3456077575683594,0.03891754150390625,5,0,0.0,True,5,2,62742
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,003,no_termination,-14.549540519714355,0.0,5,0,0.0,True,5,0,56349
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,004,no_termination,-10.361473083496094,0.0015869140625,5,0,0.0,True,2,1,51064
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,005,no_termination,-7.707094192504883,-6.103515625e-05,5,0,0.0,True,3,0,53616
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,006,no_termination,-7.8788909912109375,0.5297012329101562,4,0,0.0,True,4,3,36522
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,007,no_termination,-7.1137542724609375,-0.5371017456054688,5,0,0.0,True,4,2,47971
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,008,no_termination,-6.1764984130859375,0.054718017578125,5,0,0.0,True,5,0,53363
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,009,no_termination,-10.606913566589355,0.0,5,0,0.0,True,4,0,57005
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,010,no_termination,-4.743168592453003,0.0,5,0,0.0,True,2,0,43377
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,011,no_termination,-11.656671524047852,-0.00189208984375,5,1,0.2,True,4,0,52171
grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,012,no_termination,-3.5041396617889404,0.0,5,0,0.0,True,5,0,60012
