case_id,n_sites,status,successful,failed,best_energy,mean_energy,std_energy,best_structure_file,wall_clock_sec
03,56,success,56,0,-3.349552869796753,-3.166323150907244,0.15788280702175306,research/results/canonical_raw/cmu20/heuristic_baseline/03/artifacts/03_heuristic_top1_bridge_018_conf0_E-3.349553.xyz,8361.311250317842
06,59,success,59,0,-2.167753219604492,-1.676637972815562,0.24211068177105308,research/results/canonical_raw/cmu20/heuristic_baseline/06/artifacts/06_heuristic_top1_bridge_020_conf0_E-2.167753.xyz,16718.934418376535
07,84,success,81,3,-7.051396131515503,-6.715576180705318,0.3441342718030767,research/results/canonical_raw/cmu20/heuristic_baseline/07/artifacts/07_heuristic_top1_bridge_041_conf0_E-7.051396.xyz,174150.50446433946
08,84,success,73,11,-9.209440231323242,-6.573115283495759,0.8470119484322388,research/results/canonical_raw/cmu20/heuristic_baseline/08/artifacts/08_heuristic_top1_hollow_038_conf0_E-9.209440.xyz,32000.434825241566
11,46,success,46,0,-2.6359806060791016,-2.396487940912661,0.11795679286867945,research/results/canonical_raw/cmu20/heuristic_baseline/11/artifacts/11_heuristic_top1_bridge_022_conf0_E-2.635981.xyz,7628.227355767041
