case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
05,full,-3.344740482427804,0.0,4,0,0.0,True,2,0,28745
14,full,-3.1173532195146736,0.0,4,0,0.0,True,2,0,27298
16,full,-5.73382564930953,0.0,5,0,0.0,True,4,1,31126
18,full,-4.093853025863012,0.0,4,0,0.0,True,3,0,29607
20,full,,,5,0,0.0,False,5,5,31668
