canonical_dir,source_dir,variant,case_id,action
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,033,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,034,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,035,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,036,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,037,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,038,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,039,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,040,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,041,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,042,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,043,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,044,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,045,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,046,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,047,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,048,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,049,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_full_rerun,full,050,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,001,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,002,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,003,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,004,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,005,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,006,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,007,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,008,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,009,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,010,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,011,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,012,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,013,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,014,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,015,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,016,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,017,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,018,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,019,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,020,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,021,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,022,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,023,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,024,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,025,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,026,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,027,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,028,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,029,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,030,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,031,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,032,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,033,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,034,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,035,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,036,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,037,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,038,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,039,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,040,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,041,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,042,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,043,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,044,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,045,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,046,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,047,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,048,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,049,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_forbid,050,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,001,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,002,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,003,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,004,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,005,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,006,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,007,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,008,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,009,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,010,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,011,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,012,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,013,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,014,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,015,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,016,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,017,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,018,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,019,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,020,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,021,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,022,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,023,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,024,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,025,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,026,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,027,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,028,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,029,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,030,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,031,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,032,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,033,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,034,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,035,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,036,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,037,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,038,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,039,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,040,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,041,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,042,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,043,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,044,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,045,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,046,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,047,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,048,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,049,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_slip,050,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,001,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,002,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,003,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,004,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,005,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,006,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,007,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,008,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,009,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,010,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,011,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,012,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,013,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,014,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,015,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,016,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,017,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,018,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,019,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,020,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,021,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,022,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,023,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,024,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,025,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,026,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,027,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,028,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,029,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,030,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,031,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,032,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,033,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,034,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,035,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,036,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,037,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,038,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,039,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,040,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,041,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,042,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,043,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,044,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,045,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,046,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,047,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,048,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,049,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_xai_grok4_mechanism_rerun,no_termination,050,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,001,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,002,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,003,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,004,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,005,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,006,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,007,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,008,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,009,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,010,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,011,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,012,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,013,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,014,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,015,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,016,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,017,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,018,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,019,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,020,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,021,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,022,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,023,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,024,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,025,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,026,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,027,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,028,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,029,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,030,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,031,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,032,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,033,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,034,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,035,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,036,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,037,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,038,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,039,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,040,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,041,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,042,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,043,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,044,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,045,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,046,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,047,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,048,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,049,copied
ocd_rep50_grok4_ablation,ocd_gmae_rep50_grok4_one_shot,single_shot,050,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,001,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,002,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,003,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,004,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,005,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,006,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,007,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,008,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,009,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,010,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,011,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,012,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,013,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,014,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,015,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,016,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,017,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,018,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,019,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,020,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,021,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,022,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,023,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,024,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,025,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,026,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,027,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,028,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,029,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,030,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,031,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,032,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,033,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,034,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,035,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,036,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,037,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,038,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,039,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,040,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,041,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,042,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,043,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,044,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,045,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,046,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,047,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,048,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,049,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_full,full,050,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_mechanism,no_forbid,001,copied
ocd_rep50_openai_gpt54_ablation,ocd_gmae_rep50_openai_gpt54_mechanism,no_forbid,002,copied
