backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,001,no_forbid,-4.284576416015625,6.103515625e-05,5,0,0.0,True,2,1,29739
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,002,no_forbid,-4.346961975097656,,5,0,0.0,True,3,4,31890
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,003,no_forbid,-3.277761459350586,,5,0,0.0,True,5,1,30364
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,004,no_forbid,-7.176612854003906,,5,0,0.0,True,4,0,28004
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,005,no_forbid,-10.075138092041016,,5,0,0.0,True,3,0,28194
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,006,no_forbid,-3.715871810913086,0.0,4,0,0.0,True,2,0,27771
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,007,no_forbid,-19.78919982910156,,5,0,0.0,True,2,0,28687
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,008,no_forbid,-7.477747917175293,,3,0,0.0,True,2,0,21577
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,009,no_forbid,-4.291963577270508,,5,0,0.0,True,4,1,31592
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,010,no_forbid,-3.3845176696777344,,5,0,0.0,True,5,2,31752
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,011,no_forbid,-4.36711311340332,,5,0,0.0,True,2,0,27343
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,012,no_forbid,-14.549540519714355,,5,0,0.0,True,5,0,29767
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,013,no_forbid,-2.746053695678711,0.022613525390625,5,0,0.0,True,4,1,26881
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,014,no_forbid,-10.396541595458984,0.9879150390625,3,0,0.0,True,3,0,23684
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,015,no_forbid,-1.005523681640625,,3,0,0.0,True,2,2,22937
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,016,no_forbid,-10.363121032714844,,5,0,0.0,True,3,1,27824
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,017,no_forbid,-2.7164840698242188,,5,0,0.0,True,4,0,29913
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,018,no_forbid,-7.563686370849609,,5,0,0.0,True,4,1,31925
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,019,no_forbid,-2.5005111694335938,,5,0,0.0,True,2,0,29324
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,020,no_forbid,-7.707094192504883,,2,0,0.0,True,1,0,16436
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,021,no_forbid,-4.937219619750977,,5,0,0.0,True,5,0,28957
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,022,no_forbid,-3.5104408264160156,0.0944423675537109,5,0,0.0,True,4,0,29326
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,023,no_forbid,-3.6072845458984375,,5,0,0.0,True,2,0,28372
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,024,no_forbid,-5.222864151000977,1.52587890625e-05,5,0,0.0,True,4,0,27009
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,025,no_forbid,-3.549367904663086,,5,0,0.0,True,3,0,25862
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,026,no_forbid,-7.434549331665039,,3,0,0.0,True,2,0,21182
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,027,no_forbid,-7.403881072998047,0.0,5,0,0.0,True,3,1,25097
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,028,no_forbid,-4.020530700683594,,5,0,0.0,True,4,0,30360
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,029,no_forbid,-7.967422485351563,,5,0,0.0,True,4,2,33108
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,030,no_forbid,-5.087776184082031,,4,0,0.0,True,3,0,28134
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,031,no_forbid,-4.571258544921875,,3,0,0.0,True,1,0,21812
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,032,no_forbid,-7.2280120849609375,,5,0,0.0,True,4,1,30254
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,033,no_forbid,-4.546131134033203,,5,0,0.0,True,4,0,27890
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,034,no_forbid,-6.991722106933594,0.0,5,0,0.0,True,4,2,29134
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,035,no_forbid,-6.2311553955078125,,5,0,0.0,True,4,0,28815
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,036,no_forbid,-10.606913566589355,,5,0,0.0,True,4,0,30322
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,037,no_forbid,-5.74797248840332,,4,0,0.0,True,3,0,29928
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,038,no_forbid,-3.3191909790039062,,5,0,0.0,True,5,2,29363
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,039,no_forbid,-5.363460540771484,-0.0008563995361328,5,0,0.0,True,4,1,29260
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,040,no_forbid,-9.668697357177734,,5,0,0.0,True,4,1,31879
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,041,no_forbid,-4.743199110031128,,3,0,0.0,True,2,0,20821
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,042,no_forbid,-3.283937454223633,,3,0,0.0,True,3,0,20703
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,043,no_forbid,-7.790651321411133,,4,0,0.0,True,4,1,31545
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,044,no_forbid,-3.01446533203125,,5,0,0.0,True,4,2,31089
